sehir,ilce,ev_tipi,metrekare,oda_sayisi,salon_sayisi,banyo_sayisi,bina_yasi,bina_kat_sayisi,bulundugu_kat,balkon,asansor,park_yeri,site_icinde,esyali,isinma_turu,fiyat_tl
İstanbul,Gaziosmanpaşa,1+1,59,1,1,1,18,30,18,False,False,False,False,True,Soba,725283
Antalya,Side,4+2,114,4,2,3,16,30,19,True,False,False,False,False,Kombi,1121700
Konya,Meram,1+0,35,1,0,1,20,25,13,False,True,False,False,True,Merkezi,300000
Ankara,Pursaklar,4+2,130,4,2,3,17,15,9,True,True,False,False,True,Elektrik,1140958
Konya,Ereğli,4+1,118,4,1,3,27,8,4,True,False,True,True,False,Elektrik,442268
Adana,Aladağ,3+2,69,3,2,2,19,15,8,False,True,True,False,True,Klima,408978
İzmir,Bornova,4+1,119,4,1,3,21,4,0,True,True,True,True,False,Elektrik,1006955
İstanbul,Şişli,5+1,92,5,1,3,20,30,30,True,False,True,True,False,Soba,1886637
İstanbul,Gaziosmanpaşa,4+1,83,4,1,3,6,3,3,False,False,False,False,True,Klima,1407527
Mersin,Erdemli,4+2,88,4,2,3,3,5,2,False,True,False,False,False,Merkezi,505501
Mersin,Erdemli,2+1,57,2,1,2,1,10,8,False,False,True,False,False,Soba,313349
Adana,Yüreğir,5+2,113,5,2,3,13,6,5,True,False,True,True,False,Soba,700645
Ankara,Etimesgut,3+2,82,3,2,2,1,5,4,True,False,False,False,False,Soba,924411
Mersin,Akdeniz,2+2,50,2,2,2,10,6,6,False,True,False,False,False,Klima,300000
Bursa,Yıldırım,3+2,133,3,2,2,6,20,13,True,True,True,True,False,Kombi,1183806
Adana,Çukurova,2+1,74,2,1,2,15,7,5,True,False,False,False,False,Merkezi,339982
Mersin,Mezitli,3+1,62,3,1,2,26,20,15,True,True,True,False,True,Kombi,300000
Adana,Aladağ,4+2,105,4,2,3,18,4,3,True,False,False,True,False,Doğalgaz,643929
İstanbul,Güngören,5+1,87,5,1,3,39,8,5,True,False,False,True,False,Klima,896630
Gaziantep,Nizip,5+2,138,5,2,3,10,4,4,False,True,False,True,False,Kombi,793855
Konya,Beyşehir,2+2,54,2,2,2,19,5,1,True,True,False,False,True,Klima,300000
Kayseri,Develi,3+1,92,3,1,2,3,25,2,False,True,True,False,True,Kombi,724417
Kayseri,Kocasinan,2+2,35,2,2,2,7,3,3,False,False,False,True,True,Doğalgaz,300000
İstanbul,Esenler,1+1,45,1,1,1,9,10,10,True,True,False,True,False,Elektrik,572854
Kayseri,Kocasinan,4+2,68,4,2,3,4,6,2,True,True,True,True,False,Klima,611278
Gaziantep,Şehitkamil,5+1,81,5,1,3,34,4,0,True,True,True,False,False,Merkezi,300000
Bursa,Yıldırım,3+2,90,3,2,2,29,20,1,True,False,True,False,False,Elektrik,468119
Mersin,Mezitli,2+1,60,2,1,2,16,6,1,True,True,False,True,True,Elektrik,423445
Konya,Meram,1+0,35,1,0,1,23,4,2,False,True,False,False,True,Elektrik,300000
Bursa,Kestel,2+1,64,2,1,2,4,4,2,True,False,False,False,True,Merkezi,622430
Antalya,Kepez,5+2,113,5,2,3,7,30,23,False,False,False,True,True,Soba,2017403
Adana,Seyhan,2+1,67,2,1,2,1,12,7,False,False,True,False,False,Doğalgaz,466847
Bursa,Gemlik,1+1,45,1,1,1,17,6,0,True,False,True,True,False,Elektrik,355956
Bursa,Osmangazi,4+1,75,4,1,3,2,7,6,False,False,True,False,True,Kombi,943313
Konya,Ereğli,1+0,35,1,0,1,10,5,2,True,False,True,False,False,Doğalgaz,300000
Mersin,Toroslar,3+2,93,3,2,2,5,7,6,True,False,False,True,False,Doğalgaz,671276
Bursa,Orhangazi,1+0,42,1,0,1,16,20,6,True,True,True,True,False,Merkezi,335681
Adana,Seyhan,1+1,40,1,1,1,26,5,4,False,False,True,True,True,Doğalgaz,300000
İzmir,Seferihisar,2+1,51,2,1,2,12,12,6,False,True,True,False,True,Merkezi,557272
Konya,Beyşehir,3+1,55,3,1,2,28,20,0,True,True,True,True,True,Elektrik,306794
Antalya,Manavgat,1+1,51,1,1,1,29,12,4,False,False,True,False,True,Kombi,438838
Adana,Sarıçam,5+2,131,5,2,3,5,10,6,False,False,False,True,True,Klima,675436
Mersin,Toroslar,1+1,40,1,1,1,10,7,1,True,False,False,False,False,Merkezi,300000
Ankara,Keçiören,5+2,88,5,2,3,24,20,11,True,True,True,True,False,Elektrik,631103
İstanbul,Çekmeköy,3+2,85,3,2,2,12,15,12,True,False,True,True,False,Merkezi,1498683
Konya,Akşehir,3+2,114,3,2,2,12,12,1,False,False,True,True,False,Doğalgaz,586187
Adana,Sarıçam,4+1,95,4,1,3,24,5,3,True,False,False,False,True,Merkezi,479366
Ankara,Çankaya,5+1,118,5,1,3,21,4,1,True,True,False,False,True,Merkezi,1437175
Bursa,Gemlik,1+1,35,1,1,1,13,25,10,True,True,True,False,True,Kombi,347147
Kayseri,İncesu,4+1,66,4,1,3,22,5,4,True,False,False,True,False,Doğalgaz,300000
Adana,Seyhan,3+2,85,3,2,2,28,7,1,True,False,True,True,False,Soba,373941
İzmir,Bayraklı,3+2,93,3,2,2,10,8,8,True,True,False,True,True,Merkezi,1417872
Ankara,Çankaya,3+1,65,3,1,2,6,4,2,True,False,False,True,True,Kombi,1252106
Kayseri,Melikgazi,5+1,95,5,1,3,24,20,10,True,True,False,False,False,Merkezi,440284
İstanbul,Kartal,5+1,91,5,1,3,28,15,7,True,False,False,False,True,Doğalgaz,978933
Antalya,Alanya,2+2,73,2,2,2,18,4,3,False,True,False,True,True,Elektrik,885251
Antalya,Kalkan,2+1,49,2,1,2,10,30,25,True,False,True,True,True,Doğalgaz,709362
Antalya,Manavgat,3+1,82,3,1,2,5,10,7,False,False,False,False,True,Kombi,853787
İstanbul,Sancaktepe,3+2,85,3,2,2,11,12,1,False,True,False,True,False,Klima,1491955
İzmir,Bornova,2+1,54,2,1,2,12,30,10,True,True,False,True,True,Merkezi,972301
Konya,Beyşehir,2+2,69,2,2,2,6,6,0,False,True,False,True,False,Merkezi,324503
Bursa,Kestel,5+1,64,5,1,3,28,10,8,False,False,True,False,True,Elektrik,494175
İzmir,Karşıyaka,4+2,79,4,2,3,8,25,1,True,False,True,False,True,Elektrik,1388827
Antalya,Döşemealtı,2+1,47,2,1,2,4,12,12,False,True,True,True,True,Soba,1068323
Gaziantep,Nizip,1+0,38,1,0,1,30,5,5,False,True,True,True,True,Soba,300000
Kayseri,Develi,5+1,74,5,1,3,18,4,3,False,False,False,True,True,Kombi,475197
Ankara,Pursaklar,2+1,65,2,1,2,27,15,7,True,True,True,True,False,Klima,661455
Adana,Yüreğir,1+0,35,1,0,1,4,15,2,False,False,False,True,False,Soba,300000
Mersin,Yenişehir,4+2,105,4,2,3,38,8,7,False,True,False,False,True,Merkezi,432498
Konya,Beyşehir,2+1,56,2,1,2,21,20,20,True,False,True,False,True,Soba,300000
Konya,Karatay,2+1,77,2,1,2,40,8,7,True,True,False,False,False,Elektrik,300000
Mersin,Erdemli,1+0,35,1,0,1,6,8,5,False,True,False,False,False,Merkezi,300000
Gaziantep,Şahinbey,1+1,41,1,1,1,23,4,0,True,True,False,False,False,Klima,300000
Antalya,Muratpaşa,2+1,66,2,1,2,43,30,2,True,False,True,False,True,Klima,991673
Ankara,Yenimahalle,5+1,77,5,1,3,28,10,9,True,False,False,True,True,Merkezi,577631
Gaziantep,Şahinbey,2+2,91,2,2,2,5,12,4,False,True,True,False,False,Klima,368042
Ankara,Elmadağ,5+1,118,5,1,3,9,30,30,True,False,False,False,True,Doğalgaz,1248563
Bursa,Nilüfer,1+0,35,1,0,1,40,12,9,False,False,False,False,False,Doğalgaz,300000
Antalya,Side,3+2,72,3,2,2,28,15,2,False,True,True,True,True,Doğalgaz,736424
Adana,Yüreğir,1+1,50,1,1,1,42,12,9,True,True,True,True,False,Elektrik,300000
Konya,Ereğli,4+1,110,4,1,3,5,15,4,True,False,False,True,True,Merkezi,771684
Adana,Aladağ,1+0,35,1,0,1,3,25,21,False,False,True,False,False,Kombi,300000
Kayseri,Develi,1+0,35,1,0,1,49,10,7,True,False,True,False,False,Klima,300000
Antalya,Konyaaltı,5+2,146,5,2,3,21,5,1,True,True,True,False,False,Kombi,1693219
İstanbul,Eyüpsultan,3+2,96,3,2,2,24,8,5,True,False,True,True,False,Elektrik,1273076
Ankara,Gölbaşı,3+1,80,3,1,2,21,6,6,True,True,True,True,False,Elektrik,1051030
Mersin,Erdemli,2+1,50,2,1,2,48,6,3,True,True,True,True,True,Elektrik,316286
İzmir,Konak,4+1,72,4,1,3,22,7,0,False,False,False,False,False,Klima,567419
Gaziantep,İslahiye,5+2,131,5,2,3,22,25,13,True,True,False,False,True,Elektrik,431060
Bursa,Gemlik,4+2,125,4,2,3,40,15,3,False,False,True,True,False,Elektrik,653560
İzmir,Bornova,3+1,66,3,1,2,19,15,6,True,True,True,False,True,Soba,1065069
İzmir,Narlıdere,1+0,35,1,0,1,14,8,0,True,False,True,False,False,Soba,311652
Konya,Beyşehir,3+1,54,3,1,2,20,4,2,True,False,False,True,False,Soba,300000
Gaziantep,Şehitkamil,2+1,70,2,1,2,9,3,0,False,False,True,True,True,Soba,389039
Konya,Akşehir,1+0,35,1,0,1,15,15,2,True,True,True,True,True,Elektrik,300000
Konya,Meram,3+2,71,3,2,2,12,5,2,True,True,True,True,False,Elektrik,469244
Kayseri,Kocasinan,3+2,91,3,2,2,16,20,2,True,False,True,True,True,Elektrik,640847
İstanbul,Ataşehir,5+1,85,5,1,3,6,25,12,True,True,False,True,True,Klima,1591461
İstanbul,Kadıköy,1+0,35,1,0,1,15,30,25,False,False,True,False,True,Soba,790415
İzmir,Güzelbahçe,1+1,40,1,1,1,29,15,14,True,False,True,True,True,Kombi,462504
Konya,Ereğli,1+0,35,1,0,1,23,6,1,True,False,True,False,False,Merkezi,300000
Konya,Selçuklu,5+2,109,5,2,3,16,8,7,False,True,True,True,False,Elektrik,607269
Gaziantep,Şehitkamil,2+1,70,2,1,2,17,30,7,True,True,False,False,True,Merkezi,321781
Kayseri,Melikgazi,3+2,85,3,2,2,37,5,3,True,True,False,True,False,Elektrik,460336
Antalya,Aksu,4+1,91,4,1,3,13,25,24,False,True,True,False,False,Soba,1339135
Gaziantep,İslahiye,3+1,88,3,1,2,24,4,4,True,True,False,True,False,Soba,330080
Gaziantep,Oğuzeli,3+1,85,3,1,2,11,7,4,True,True,True,True,True,Kombi,733730
Konya,Meram,4+2,134,4,2,3,27,30,18,True,True,False,True,False,Kombi,626027
Antalya,Aksu,3+2,108,3,2,2,19,10,1,True,False,False,False,False,Klima,884217
İzmir,Çiğli,4+1,69,4,1,3,9,10,0,True,True,True,False,True,Doğalgaz,785776
Bursa,Mudanya,4+1,55,4,1,3,23,12,0,False,False,True,False,True,Klima,442090
Mersin,Akdeniz,4+1,78,4,1,3,14,30,14,False,True,False,False,True,Elektrik,571969
Bursa,Yıldırım,5+2,86,5,2,3,2,3,2,False,True,True,False,True,Soba,1148514
Ankara,Keçiören,1+0,35,1,0,1,25,8,8,True,False,True,False,True,Merkezi,300000
Adana,Kozan,2+2,104,2,2,2,19,25,13,False,True,True,True,True,Elektrik,810555
İzmir,Narlıdere,2+2,82,2,2,2,30,3,0,True,False,False,True,True,Kombi,653481
Adana,Seyhan,4+1,90,4,1,3,6,8,0,True,False,False,True,False,Kombi,541477
Ankara,Çankaya,3+2,76,3,2,2,11,3,0,True,False,True,False,True,Klima,1079147
Ankara,Çankaya,5+2,160,5,2,3,6,3,3,True,True,False,True,True,Merkezi,4401632
Bursa,Gemlik,4+1,108,4,1,3,35,6,3,True,True,False,True,True,Elektrik,886837
Ankara,Yenimahalle,5+2,107,5,2,3,11,12,6,False,True,True,False,True,Soba,1187253
Mersin,Toroslar,3+1,60,3,1,2,5,6,6,False,False,True,False,False,Merkezi,369368
Mersin,Tarsus,1+1,67,1,1,1,0,6,6,True,True,True,True,False,Klima,805943
Kayseri,Develi,1+0,35,1,0,1,9,6,3,True,True,False,True,False,Kombi,300000
İzmir,Buca,5+1,111,5,1,3,19,20,7,True,True,False,False,True,Elektrik,999689
Mersin,Yenişehir,2+1,35,2,1,2,32,30,28,False,True,False,False,False,Merkezi,300000
Mersin,Toroslar,3+2,75,3,2,2,34,20,19,False,True,False,True,True,Elektrik,381923
Konya,Karatay,4+1,78,4,1,3,24,4,4,False,False,True,True,False,Merkezi,334100
Konya,Karatay,4+1,82,4,1,3,12,5,0,False,False,False,False,False,Doğalgaz,328063
Ankara,Altındağ,1+0,35,1,0,1,17,8,7,True,False,True,False,True,Doğalgaz,507554
Adana,Çukurova,4+2,82,4,2,3,17,4,4,True,False,False,True,False,Soba,382402
Kayseri,İncesu,5+1,88,5,1,3,18,4,0,False,True,False,True,True,Merkezi,501077
Mersin,Toroslar,2+1,76,2,1,2,6,3,1,True,False,True,False,False,Elektrik,517868
Kayseri,İncesu,5+2,128,5,2,3,16,25,5,True,True,False,True,False,Kombi,739687
Antalya,Döşemealtı,2+1,61,2,1,2,2,5,5,False,False,True,False,False,Soba,838848
Konya,Karatay,4+2,63,4,2,3,4,5,3,False,False,False,False,True,Merkezi,362793
İzmir,Gaziemir,5+2,141,5,2,3,15,20,16,False,True,True,False,False,Soba,2019293
Adana,Sarıçam,2+1,44,2,1,2,5,5,5,False,True,False,False,False,Soba,300000
Ankara,Polatlı,4+2,91,4,2,3,2,3,2,True,True,False,False,True,Doğalgaz,1665580
Mersin,Tarsus,4+1,60,4,1,3,23,4,3,False,False,True,True,False,Kombi,338824
Gaziantep,İslahiye,1+0,35,1,0,1,20,12,6,True,False,True,False,True,Kombi,300000
Konya,Meram,4+1,82,4,1,3,37,8,8,True,False,True,True,False,Doğalgaz,433635
Antalya,Alanya,4+1,65,4,1,3,16,10,0,False,False,False,True,True,Elektrik,797527
Konya,Akşehir,1+1,47,1,1,1,15,15,9,False,True,False,True,False,Soba,300000
Antalya,Kaş,2+1,70,2,1,2,13,4,1,False,False,True,False,True,Klima,698741
Antalya,Kalkan,2+2,91,2,2,2,41,4,1,False,False,True,True,True,Elektrik,881799
Antalya,Manavgat,3+1,86,3,1,2,27,25,24,False,True,True,False,True,Soba,951436
Kayseri,Develi,3+1,68,3,1,2,49,25,24,True,True,False,True,True,Kombi,351980
Bursa,Yıldırım,3+1,82,3,1,2,21,25,10,False,False,True,True,False,Soba,688246
Gaziantep,Oğuzeli,4+1,74,4,1,3,50,6,4,True,True,False,True,True,Doğalgaz,300000
Antalya,Kaş,2+2,89,2,2,2,22,8,7,False,False,False,False,False,Soba,564564
İstanbul,Sultanbeyli,1+1,35,1,1,1,26,15,2,True,False,False,True,False,Kombi,318298
İzmir,Buca,4+1,76,4,1,3,36,7,7,False,False,False,False,False,Merkezi,378011
İstanbul,Bahçelievler,1+0,35,1,0,1,29,20,2,True,False,True,False,False,Doğalgaz,300955
Kayseri,Talas,5+1,107,5,1,3,15,10,7,True,False,True,True,True,Kombi,609891
Bursa,İnegöl,5+2,107,5,2,3,28,3,3,False,True,True,True,True,Soba,1129822
Ankara,Çankaya,2+1,58,2,1,2,11,7,6,False,True,False,True,False,Doğalgaz,923413
Kayseri,Melikgazi,2+1,47,2,1,2,4,8,1,True,True,False,False,True,Kombi,454848
Gaziantep,Nurdağı,1+1,41,1,1,1,9,10,7,False,False,True,True,False,Elektrik,300000
Mersin,Mezitli,2+1,74,2,1,2,14,7,3,True,True,False,True,False,Kombi,453855
Bursa,Kestel,1+1,47,1,1,1,22,20,3,False,True,True,True,False,Klima,342336
Konya,Beyşehir,2+2,74,2,2,2,17,6,3,True,False,True,True,False,Elektrik,417432
Ankara,Gölbaşı,5+2,127,5,2,3,16,5,4,False,False,False,True,True,Merkezi,1251595
Adana,Yüreğir,4+2,87,4,2,3,22,25,23,True,False,True,False,False,Klima,376703
Kayseri,Melikgazi,5+1,68,5,1,3,25,15,1,False,True,False,True,True,Elektrik,300000
Adana,Ceyhan,4+2,109,4,2,3,39,15,6,False,True,False,False,False,Merkezi,451226
Konya,Beyşehir,3+2,106,3,2,2,0,8,2,True,True,True,False,True,Elektrik,550720
Mersin,Erdemli,1+0,35,1,0,1,25,5,0,False,False,True,True,True,Merkezi,300000
İstanbul,Gaziosmanpaşa,1+1,48,1,1,1,25,5,3,False,False,True,False,True,Kombi,555103
İzmir,Balçova,1+0,35,1,0,1,18,30,17,True,False,True,True,True,Merkezi,396916
Konya,Ereğli,5+2,71,5,2,3,23,8,1,True,False,False,True,True,Elektrik,305566
Adana,Aladağ,3+2,91,3,2,2,5,12,8,False,False,False,False,True,Merkezi,573301
Adana,Kozan,1+0,35,1,0,1,31,12,0,False,True,True,False,False,Klima,300000
Kayseri,Kocasinan,3+1,71,3,1,2,14,30,0,False,False,True,True,True,Kombi,364098
Antalya,Kaş,3+2,60,3,2,2,5,25,25,False,True,True,False,True,Elektrik,909381
Antalya,Side,5+2,103,5,2,3,37,15,9,True,True,False,False,False,Kombi,681489
Mersin,Erdemli,2+2,67,2,2,2,21,15,0,True,False,True,True,False,Klima,354524
İstanbul,Şişli,3+2,77,3,2,2,23,12,4,True,True,True,False,False,Doğalgaz,1211853
Gaziantep,Nizip,2+2,72,2,2,2,8,25,17,True,False,True,True,False,Klima,421645
Ankara,Keçiören,1+0,35,1,0,1,2,4,2,True,True,True,True,True,Merkezi,710686
Adana,Sarıçam,1+1,59,1,1,1,1,10,2,True,False,False,True,False,Klima,451226
Mersin,Erdemli,3+2,95,3,2,2,24,7,6,True,True,False,True,True,Kombi,576468
Konya,Ereğli,3+2,83,3,2,2,16,12,2,False,False,False,False,False,Elektrik,300000
İzmir,Konak,5+1,95,5,1,3,18,7,3,False,True,False,False,False,Merkezi,1053157
Antalya,Muratpaşa,5+1,81,5,1,3,40,20,0,False,True,True,True,False,Klima,929885
İzmir,Karşıyaka,5+1,82,5,1,3,16,25,4,False,False,False,True,False,Kombi,922504
İzmir,Konak,3+1,63,3,1,2,23,7,6,True,False,False,False,False,Elektrik,519214
Ankara,Altındağ,2+2,68,2,2,2,21,3,2,False,False,True,False,False,Soba,595197
Adana,Çukurova,4+2,101,4,2,3,14,4,1,True,False,False,True,True,Merkezi,617957
İzmir,Güzelbahçe,1+0,35,1,0,1,21,15,5,True,True,True,True,False,Soba,315267
Mersin,Erdemli,1+1,57,1,1,1,49,3,1,True,True,True,True,False,Soba,300000
İzmir,Bayraklı,2+2,76,2,2,2,28,30,9,False,False,False,False,False,Elektrik,345517
Ankara,Sincan,2+1,54,2,1,2,14,8,8,True,False,False,True,False,Soba,432811
Ankara,Yenimahalle,4+1,95,4,1,3,50,4,3,False,True,False,False,True,Klima,873732
İzmir,Konak,3+1,82,3,1,2,50,3,0,False,True,True,False,True,Elektrik,850360
İzmir,Torbalı,4+1,68,4,1,3,12,12,1,False,False,True,False,False,Klima,538108
Konya,Meram,5+2,150,5,2,3,13,15,0,True,True,False,False,True,Doğalgaz,986530
Konya,Ereğli,5+2,117,5,2,3,43,8,3,True,True,True,False,True,Kombi,523591
Gaziantep,İslahiye,3+2,115,3,2,2,43,3,1,False,False,True,True,False,Kombi,389788
Mersin,Erdemli,5+1,99,5,1,3,19,20,0,False,False,False,True,True,Klima,669709
Adana,Yüreğir,5+2,95,5,2,3,15,30,16,False,True,False,False,True,Elektrik,600803
Bursa,Gemlik,1+0,35,1,0,1,30,8,2,False,True,True,False,False,Klima,300000
Kayseri,Kocasinan,5+2,92,5,2,3,30,12,0,True,True,False,True,False,Kombi,341351
Gaziantep,Nizip,2+1,62,2,1,2,1,30,20,True,True,True,False,True,Elektrik,351382
Gaziantep,İslahiye,5+1,97,5,1,3,14,5,0,True,False,False,False,True,Soba,476017
İzmir,Narlıdere,5+2,137,5,2,3,2,3,0,False,False,False,False,True,Doğalgaz,1149293
Kayseri,Develi,4+1,104,4,1,3,44,12,5,True,True,False,True,True,Kombi,685910
Bursa,İnegöl,2+2,85,2,2,2,34,20,18,True,False,True,True,False,Kombi,503132
Gaziantep,Oğuzeli,5+1,88,5,1,3,22,10,2,True,True,True,True,True,Merkezi,502339
Kayseri,Talas,3+1,74,3,1,2,43,12,9,True,False,True,False,False,Soba,300000
Mersin,Akdeniz,4+2,108,4,2,3,30,5,3,False,True,False,False,False,Elektrik,422472
Mersin,Mezitli,3+1,74,3,1,2,6,30,12,False,True,False,False,False,Elektrik,406219
Mersin,Tarsus,2+1,55,2,1,2,25,15,6,True,True,False,False,True,Kombi,300000
Ankara,Elmadağ,1+1,65,1,1,1,20,10,5,False,True,True,True,False,Merkezi,802779
Kayseri,İncesu,5+2,127,5,2,3,20,20,2,True,False,False,False,False,Klima,639182
Konya,Meram,1+1,54,1,1,1,19,5,2,True,False,True,False,False,Soba,300000
Bursa,İnegöl,3+2,63,3,2,2,22,10,5,False,True,True,True,False,Klima,451254
İzmir,Menderes,4+1,77,4,1,3,16,20,2,False,True,True,False,False,Klima,575328
Ankara,Polatlı,2+1,41,2,1,2,8,6,4,False,False,False,False,True,Elektrik,483557
İzmir,Güzelbahçe,2+1,62,2,1,2,20,3,3,True,False,False,True,False,Klima,423296
Antalya,Muratpaşa,5+1,80,5,1,3,48,6,4,False,False,False,False,True,Doğalgaz,984735
Gaziantep,Şahinbey,1+1,38,1,1,1,25,10,3,False,False,False,True,True,Elektrik,300000
İstanbul,Fatih,4+1,79,4,1,3,17,20,6,False,True,True,True,True,Merkezi,1522161
Adana,Yüreğir,2+1,48,2,1,2,44,30,21,True,False,True,True,True,Soba,300000
Gaziantep,İslahiye,1+0,35,1,0,1,19,30,23,False,False,False,False,True,Elektrik,300000
İzmir,Çiğli,5+1,96,5,1,3,19,7,4,True,True,False,True,True,Elektrik,1084498
Ankara,Mamak,2+1,84,2,1,2,7,4,2,True,False,False,True,False,Soba,1332969
İstanbul,Beyoğlu,1+1,40,1,1,1,7,20,0,False,False,True,True,True,Kombi,641848
İzmir,Çiğli,5+1,106,5,1,3,22,12,7,True,False,True,False,True,Klima,989025
Gaziantep,Şehitkamil,4+2,124,4,2,3,25,30,4,False,True,False,False,False,Elektrik,418928
İzmir,Karşıyaka,1+1,47,1,1,1,6,4,1,True,False,False,True,False,Klima,768741
Adana,Seyhan,1+0,35,1,0,1,29,4,4,False,False,False,True,False,Soba,300000
Gaziantep,Şahinbey,2+2,66,2,2,2,12,15,3,False,False,False,False,False,Doğalgaz,300000
Ankara,Elmadağ,4+1,84,4,1,3,27,3,2,False,False,True,True,False,Kombi,665277
Adana,Kozan,1+0,35,1,0,1,17,20,5,False,True,True,False,True,Merkezi,300000
Konya,Ereğli,3+1,95,3,1,2,9,3,1,True,False,True,True,True,Merkezi,768765
Adana,Ceyhan,1+0,35,1,0,1,26,25,14,False,True,False,False,True,Klima,300000
Konya,Ereğli,1+0,35,1,0,1,16,6,2,True,False,True,False,True,Elektrik,300000
Adana,Çukurova,2+2,85,2,2,2,13,6,0,True,True,False,True,False,Doğalgaz,620724
İstanbul,Bahçelievler,2+2,71,2,2,2,21,12,2,False,True,False,True,False,Doğalgaz,938427
Ankara,Altındağ,2+1,86,2,1,2,29,20,1,True,True,False,False,True,Soba,679479
Bursa,Gemlik,2+1,60,2,1,2,18,8,7,True,True,True,False,False,Soba,412516
İzmir,Güzelbahçe,3+1,72,3,1,2,14,7,5,True,False,False,False,False,Soba,506249
Antalya,Muratpaşa,1+1,56,1,1,1,4,12,2,False,False,True,True,True,Kombi,1235000
İstanbul,Kartal,5+1,77,5,1,3,6,20,9,False,True,True,False,False,Elektrik,1374382
Kayseri,Talas,3+1,73,3,1,2,1,6,1,True,True,True,False,False,Kombi,596204
Bursa,Yıldırım,1+1,36,1,1,1,7,4,1,True,False,True,False,False,Elektrik,326293
Ankara,Sincan,5+2,132,5,2,3,3,4,3,True,True,True,True,True,Elektrik,2194955
Adana,Yüreğir,5+1,71,5,1,3,16,15,3,True,True,True,False,False,Klima,389020
Antalya,Kepez,1+0,35,1,0,1,10,12,5,True,True,False,True,False,Doğalgaz,507913
Ankara,Gölbaşı,1+1,42,1,1,1,7,25,7,True,True,True,False,False,Doğalgaz,400958
Ankara,Pursaklar,3+1,64,3,1,2,2,5,3,False,True,False,False,False,Doğalgaz,661249
Gaziantep,Şahinbey,3+1,77,3,1,2,4,8,0,False,False,False,False,False,Kombi,324854
Adana,Sarıçam,5+1,80,5,1,3,26,6,1,True,False,True,False,False,Doğalgaz,382102
Kayseri,İncesu,4+1,85,4,1,3,11,6,2,False,True,True,False,True,Elektrik,626893
Kayseri,Kocasinan,1+1,35,1,1,1,2,3,3,True,True,True,False,True,Elektrik,300000
Antalya,Konyaaltı,1+0,35,1,0,1,0,4,4,False,False,False,False,True,Klima,612835
Antalya,Muratpaşa,2+2,88,2,2,2,15,4,3,True,False,False,True,True,Soba,951992
Konya,Ereğli,2+1,77,2,1,2,12,6,4,True,True,True,True,True,Merkezi,590187
Gaziantep,İslahiye,5+2,146,5,2,3,15,7,7,True,False,False,False,False,Merkezi,534047
Bursa,Osmangazi,5+1,104,5,1,3,35,20,12,True,True,False,False,False,Doğalgaz,573327
Gaziantep,Nurdağı,3+2,105,3,2,2,27,5,3,True,True,False,True,False,Kombi,388140
Ankara,Çankaya,5+1,103,5,1,3,22,15,12,True,True,False,True,True,Soba,1701490
Adana,Çukurova,1+0,35,1,0,1,28,4,2,True,False,True,True,True,Soba,300000
Mersin,Akdeniz,4+1,51,4,1,3,29,30,15,False,True,False,True,False,Kombi,300000
Ankara,Beypazarı,1+1,65,1,1,1,20,8,8,True,True,True,False,False,Kombi,527920
Gaziantep,Oğuzeli,1+1,46,1,1,1,4,20,8,False,False,True,False,True,Merkezi,315791
Ankara,Yenimahalle,1+1,47,1,1,1,2,6,3,False,True,True,True,True,Merkezi,827271
Kayseri,Develi,5+1,87,5,1,3,3,20,9,False,True,True,True,False,Elektrik,605651
Gaziantep,İslahiye,1+1,46,1,1,1,5,3,2,True,False,False,False,False,Klima,300000
Gaziantep,Nizip,1+1,35,1,1,1,16,4,4,False,True,True,False,False,Merkezi,300000
Mersin,Yenişehir,5+1,124,5,1,3,12,12,10,False,False,True,False,True,Klima,829869
Bursa,Yıldırım,2+2,59,2,2,2,20,7,2,True,True,False,False,False,Doğalgaz,373487
İstanbul,Eyüpsultan,1+1,40,1,1,1,19,7,1,True,False,False,True,True,Doğalgaz,486495
Ankara,Beypazarı,1+0,35,1,0,1,4,4,4,False,False,False,False,False,Soba,330161
Kayseri,Kocasinan,5+2,100,5,2,3,16,10,6,False,False,True,False,False,Klima,487642
Antalya,Alanya,3+2,63,3,2,2,1,7,4,False,True,False,True,True,Merkezi,765250
Ankara,Gölbaşı,4+2,116,4,2,3,42,30,23,True,False,False,True,True,Doğalgaz,745072
Kayseri,Develi,1+0,35,1,0,1,43,3,1,False,True,True,True,True,Soba,300000
Adana,Aladağ,5+2,103,5,2,3,8,8,6,False,True,False,True,True,Soba,805077
Konya,Ereğli,1+0,35,1,0,1,24,3,1,True,True,True,True,True,Merkezi,300000
Gaziantep,Oğuzeli,3+2,110,3,2,2,22,7,6,True,True,True,False,False,Merkezi,417471
